CD_SETOR,CD_AGSN,NM_AGSN,CD_MUNICIP,NM_MUNICIP,CD_UF,SG_UF
230440005070834,23044000059,GINA'S MOTEL,2304400,FORTALEZA,23,CE
230440005070835,23044000059,GINA'S MOTEL,2304400,FORTALEZA,23,CE
230440005070839,23044000061,GRAFISA,2304400,FORTALEZA,23,CE
230440005070840,23044000061,GRAFISA,2304400,FORTALEZA,23,CE
230440005070841,23044000061,GRAFISA,2304400,FORTALEZA,23,CE
230440005070842,23044000037,COLIBRI,2304400,FORTALEZA,23,CE
230440005070843,23044000037,COLIBRI,2304400,FORTALEZA,23,CE
230440005070845,23044000037,COLIBRI,2304400,FORTALEZA,23,CE
230440005070847,23044000342,BRISA DA PRAIA,2304400,FORTALEZA,23,CE
230440005070848,23044000342,BRISA DA PRAIA,2304400,FORTALEZA,23,CE
230440005070849,23044000374,SONHO MEU,2304400,FORTALEZA,23,CE
230440005070850,23044000059,GINA'S MOTEL,2304400,FORTALEZA,23,CE
230440005070851,23044000059,GINA'S MOTEL,2304400,FORTALEZA,23,CE
230440005070852,23044000059,GINA'S MOTEL,2304400,FORTALEZA,23,CE
230440005070853,23044000059,GINA'S MOTEL,2304400,FORTALEZA,23,CE
230440005070854,23044000059,GINA'S MOTEL,2304400,FORTALEZA,23,CE
230440005070857,23044000273,SEM DENOMINAÇÃO 8,2304400,FORTALEZA,23,CE
230440005070858,23044000274,SEM DENOMINAÇÃO 9,2304400,FORTALEZA,23,CE
230440005070859,23044000100,OLICAL,2304400,FORTALEZA,23,CE
230440005070860,23044000072,JACY,2304400,FORTALEZA,23,CE
230440005070861,23044000072,JACY,2304400,FORTALEZA,23,CE
230440005070932,23044000011,ARRAIAL MOURA BRASIL,2304400,FORTALEZA,23,CE
230440005070938,23044000111,PIRAMBÚ,2304400,FORTALEZA,23,CE
230440005070954,23044000111,PIRAMBÚ,2304400,FORTALEZA,23,CE
230440005070955,23044000111,PIRAMBÚ,2304400,FORTALEZA,23,CE
230440005070963,23044000084,LÍNGUA DE COBRA,2304400,FORTALEZA,23,CE
230440005070964,23044000084,LÍNGUA DE COBRA,2304400,FORTALEZA,23,CE
230440005070965,23044000084,LÍNGUA DE COBRA,2304400,FORTALEZA,23,CE
230440005070970,23044000039,CORRENTE,2304400,FORTALEZA,23,CE
230440005070976,23044000059,GINA'S MOTEL,2304400,FORTALEZA,23,CE
230440005070977,23044000379,VILAGG,2304400,FORTALEZA,23,CE
230440005070981,23044000374,SONHO MEU,2304400,FORTALEZA,23,CE
230440005070982,23044000374,SONHO MEU,2304400,FORTALEZA,23,CE
230440005070985,23044000059,GINA'S MOTEL,2304400,FORTALEZA,23,CE
230440005070986,23044000059,GINA'S MOTEL,2304400,FORTALEZA,23,CE
230440005070988,23044000342,BRISA DA PRAIA,2304400,FORTALEZA,23,CE
230440005070989,23044000059,GINA'S MOTEL,2304400,FORTALEZA,23,CE
230440005070990,23044000059,GINA'S MOTEL,2304400,FORTALEZA,23,CE
230440005070991,23044000059,GINA'S MOTEL,2304400,FORTALEZA,23,CE
230440005070993,23044000111,PIRAMBÚ,2304400,FORTALEZA,23,CE
230440005070994,23044000345,COMUNIDADE MARGEM DO CANAL,2304400,FORTALEZA,23,CE
230440005080029,23044000110,PORANGABUSSU,2304400,FORTALEZA,23,CE
230440005080149,23044000121,SÃO GABRIEL,2304400,FORTALEZA,23,CE
230440005080192,23044000133,TRILHO II,2304400,FORTALEZA,23,CE
230440005080209,23044000263,PANTANAL I,2304400,FORTALEZA,23,CE
230440005080210,23044000264,PANTANAL II,2304400,FORTALEZA,23,CE
230440005080211,23044000265,PANTANAL III,2304400,FORTALEZA,23,CE
230440005080213,23044000281,COMUNIDADE BRASÍLIA,2304400,FORTALEZA,23,CE
230440005080214,23044000369,SALGADINHO,2304400,FORTALEZA,23,CE
230440005080222,23044000110,PORANGABUSSU,2304400,FORTALEZA,23,CE
230440005080225,23044000007,DESEMBARGADOR PRACHEDES,2304400,FORTALEZA,23,CE
230440005080232,23044000278,SN 40,2304400,FORTALEZA,23,CE
230440005080346,23044000011,ARRAIAL MOURA BRASIL,2304400,FORTALEZA,23,CE
230440005080349,23044000011,ARRAIAL MOURA BRASIL,2304400,FORTALEZA,23,CE
230440005080436,23044000277,COMUNIDDAE PIO XII OU PAU PELADO,2304400,FORTALEZA,23,CE
230440005080477,23044000081,LAGAMAR,2304400,FORTALEZA,23,CE
230440005080512,23044000054,FORRO DA BALA,2304400,FORTALEZA,23,CE
230440005080516,23044000280,VILA JOÃO FREITAS,2304400,FORTALEZA,23,CE
230440005080518,23044000005,AMADEU FURTADO,2304400,FORTALEZA,23,CE
230440005081024,23044000011,ARRAIAL MOURA BRASIL,2304400,FORTALEZA,23,CE
230440005120355,23044000283,CAMPO DO AMÉRICA,2304400,FORTALEZA,23,CE
230440005120397,23044000103,PAULO MORAIS,2304400,FORTALEZA,23,CE
230440005120398,23044000103,PAULO MORAIS,2304400,FORTALEZA,23,CE
230440005120401,23044000284,JARDIM NOVA ESPERANÇA,2304400,FORTALEZA,23,CE
230440005120406,23044000076,LAGOA DO PAPICU,2304400,FORTALEZA,23,CE
230440005120410,23044000135,VERDES MARES,2304400,FORTALEZA,23,CE
230440005120416,23044000060,GRANDE FAVELA DO TRILHO,2304400,FORTALEZA,23,CE
230440005120422,23044000060,GRANDE FAVELA DO TRILHO,2304400,FORTALEZA,23,CE
230440005120611,23044000101,OLGA BARROSO,2304400,FORTALEZA,23,CE
230440005120613,23044000375,VARJOTA,2304400,FORTALEZA,23,CE
230440005120618,23044000101,OLGA BARROSO,2304400,FORTALEZA,23,CE
230440005120622,23044000051,FAROL,2304400,FORTALEZA,23,CE
230440005120624,23044000320,COMUNIDADE TITANZINHO,2304400,FORTALEZA,23,CE
230440005120625,23044000320,COMUNIDADE TITANZINHO,2304400,FORTALEZA,23,CE
230440005120626,23044000051,FAROL,2304400,FORTALEZA,23,CE
230440005120627,23044000051,FAROL,2304400,FORTALEZA,23,CE
230440005120628,23044000051,FAROL,2304400,FORTALEZA,23,CE
230440005120629,23044000285,SERVILUZ,2304400,FORTALEZA,23,CE
230440005120630,23044000285,SERVILUZ,2304400,FORTALEZA,23,CE
230440005120631,23044000041,DELMAR,2304400,FORTALEZA,23,CE
230440005120633,23044000286,SEM DENOMINAÇÃO 21,2304400,FORTALEZA,23,CE
230440005120639,23044000051,FAROL,2304400,FORTALEZA,23,CE
230440005120640,23044000051,FAROL,2304400,FORTALEZA,23,CE
230440005120641,23044000051,FAROL,2304400,FORTALEZA,23,CE
230440005120642,23044000051,FAROL,2304400,FORTALEZA,23,CE
230440005120643,23044000051,FAROL,2304400,FORTALEZA,23,CE
230440005120646,23044000012,BAIXA DO CASTELO ENCANTADO,2304400,FORTALEZA,23,CE
230440005120647,23044000075,LAGOA DO CORAÇÃO,2304400,FORTALEZA,23,CE
230440005120649,23044000075,LAGOA DO CORAÇÃO,2304400,FORTALEZA,23,CE
230440005120650,23044000075,LAGOA DO CORAÇÃO,2304400,FORTALEZA,23,CE
230440005120651,23044000075,LAGOA DO CORAÇÃO,2304400,FORTALEZA,23,CE
230440005120652,23044000075,LAGOA DO CORAÇÃO,2304400,FORTALEZA,23,CE
230440005120653,23044000075,LAGOA DO CORAÇÃO,2304400,FORTALEZA,23,CE
230440005120654,23044000075,LAGOA DO CORAÇÃO,2304400,FORTALEZA,23,CE
230440005120655,23044000213,MORRO DAS PLACAS,2304400,FORTALEZA,23,CE
230440005120660,23044000287,SEM DENOMINAÇÃO 22,2304400,FORTALEZA,23,CE
230440005120661,23044000075,LAGOA DO CORAÇÃO,2304400,FORTALEZA,23,CE
230440005120666,23044000075,LAGOA DO CORAÇÃO,2304400,FORTALEZA,23,CE
230440005120672,23044000060,GRANDE FAVELA DO TRILHO,2304400,FORTALEZA,23,CE
230440005120676,23044000287,SEM DENOMINAÇÃO 22,2304400,FORTALEZA,23,CE
230440005120684,23044000356,LUXOU,2304400,FORTALEZA,23,CE
230440005120686,23044000339,31 DE MARÇO,2304400,FORTALEZA,23,CE
230440005120691,23044000319,CAÇA E PESCA,2304400,FORTALEZA,23,CE
230440005120693,23044000288,LAGOA/MORRO DO GENGIBRE,2304400,FORTALEZA,23,CE
230440005121097,23044000284,JARDIM NOVA ESPERANÇA,2304400,FORTALEZA,23,CE
230440005121100,23044000364,PAU FININHO,2304400,FORTALEZA,23,CE
230440005121101,23044000076,LAGOA DO PAPICU,2304400,FORTALEZA,23,CE
230440005121125,23044000051,FAROL,2304400,FORTALEZA,23,CE
230440005121126,23044000286,SEM DENOMINAÇÃO 21,2304400,FORTALEZA,23,CE
230440005121127,23044000051,FAROL,2304400,FORTALEZA,23,CE
230440005121128,23044000051,FAROL,2304400,FORTALEZA,23,CE
230440005121130,23044000075,LAGOA DO CORAÇÃO,2304400,FORTALEZA,23,CE
230440005121131,23044000075,LAGOA DO CORAÇÃO,2304400,FORTALEZA,23,CE
230440005121132,23044000075,LAGOA DO CORAÇÃO,2304400,FORTALEZA,23,CE
230440005121133,23044000075,LAGOA DO CORAÇÃO,2304400,FORTALEZA,23,CE
230440005121134,23044000075,LAGOA DO CORAÇÃO,2304400,FORTALEZA,23,CE
230440005121137,23044000075,LAGOA DO CORAÇÃO,2304400,FORTALEZA,23,CE
230440005121138,23044000075,LAGOA DO CORAÇÃO,2304400,FORTALEZA,23,CE
230440005121139,23044000075,LAGOA DO CORAÇÃO,2304400,FORTALEZA,23,CE
230440005121140,23044000075,LAGOA DO CORAÇÃO,2304400,FORTALEZA,23,CE
230440005121141,23044000075,LAGOA DO CORAÇÃO,2304400,FORTALEZA,23,CE
230440005121142,23044000075,LAGOA DO CORAÇÃO,2304400,FORTALEZA,23,CE
230440005121143,23044000075,LAGOA DO CORAÇÃO,2304400,FORTALEZA,23,CE
230440005121146,23044000075,LAGOA DO CORAÇÃO,2304400,FORTALEZA,23,CE
230440005121150,23044000324,VICENTE PIZON,2304400,FORTALEZA,23,CE
230440005121152,23044000356,LUXOU,2304400,FORTALEZA,23,CE
230440005121153,23044000339,31 DE MARÇO,2304400,FORTALEZA,23,CE
230440005121155,23044000318,DOS COCOS,2304400,FORTALEZA,23,CE
230440005121158,23044000319,CAÇA E PESCA,2304400,FORTALEZA,23,CE
230440060060001,23044000001,ALTO DO BODE,2304400,FORTALEZA,23,CE
230440060060003,23044000001,ALTO DO BODE,2304400,FORTALEZA,23,CE
230440060060004,23044000001,ALTO DO BODE,2304400,FORTALEZA,23,CE
230440060060005,23044000001,ALTO DO BODE,2304400,FORTALEZA,23,CE
230440060060006,23044000001,ALTO DO BODE,2304400,FORTALEZA,23,CE
230440060060007,23044000001,ALTO DO BODE,2304400,FORTALEZA,23,CE
230440060060008,23044000001,ALTO DO BODE,2304400,FORTALEZA,23,CE
230440060060011,23044000001,ALTO DO BODE,2304400,FORTALEZA,23,CE
230440060060012,23044000001,ALTO DO BODE,2304400,FORTALEZA,23,CE
230440060060014,23044000001,ALTO DO BODE,2304400,FORTALEZA,23,CE
230440060060015,23044000001,ALTO DO BODE,2304400,FORTALEZA,23,CE
230440060060016,23044000001,ALTO DO BODE,2304400,FORTALEZA,23,CE
230440060060017,23044000001,ALTO DO BODE,2304400,FORTALEZA,23,CE
230440060060020,23044000001,ALTO DO BODE,2304400,FORTALEZA,23,CE
230440060060021,23044000001,ALTO DO BODE,2304400,FORTALEZA,23,CE
230440060060022,23044000001,ALTO DO BODE,2304400,FORTALEZA,23,CE
230440060060027,23044000009,ANTÔNIO BEZERRA,2304400,FORTALEZA,23,CE
230440060060028,23044000009,ANTÔNIO BEZERRA,2304400,FORTALEZA,23,CE
230440060060056,23044000120,RUA EMÍLIA GONÇALVES,2304400,FORTALEZA,23,CE
230440060060057,23044000120,RUA EMÍLIA GONÇALVES,2304400,FORTALEZA,23,CE
230440060060058,23044000120,RUA EMÍLIA GONÇALVES,2304400,FORTALEZA,23,CE
230440060060059,23044000120,RUA EMÍLIA GONÇALVES,2304400,FORTALEZA,23,CE
230440060060062,23044000013,BAIXA DO MILAGRE,2304400,FORTALEZA,23,CE
230440060060063,23044000013,BAIXA DO MILAGRE,2304400,FORTALEZA,23,CE
230440060060064,23044000096,NOVA BUBU,2304400,FORTALEZA,23,CE
230440060060065,23044000017,BEIRA RIO,2304400,FORTALEZA,23,CE
230440060060066,23044000017,BEIRA RIO,2304400,FORTALEZA,23,CE
230440060060067,23044000013,BAIXA DO MILAGRE,2304400,FORTALEZA,23,CE
230440060060069,23044000013,BAIXA DO MILAGRE,2304400,FORTALEZA,23,CE
230440060060083,23044000006,ANTENAS,2304400,FORTALEZA,23,CE
230440060060086,23044000013,BAIXA DO MILAGRE,2304400,FORTALEZA,23,CE
230440060060087,23044000013,BAIXA DO MILAGRE,2304400,FORTALEZA,23,CE
230440060060100,23044000024,BURACO DA JIÁ (ANTÔNIO BEZERRA),2304400,FORTALEZA,23,CE
230440060060132,23044000034,SEM DENOMINAÇÃO,2304400,FORTALEZA,23,CE
230440060060199,23044000001,ALTO DO BODE,2304400,FORTALEZA,23,CE
230440060060200,23044000001,ALTO DO BODE,2304400,FORTALEZA,23,CE
230440060060201,23044000001,ALTO DO BODE,2304400,FORTALEZA,23,CE
230440060060202,23044000001,ALTO DO BODE,2304400,FORTALEZA,23,CE
230440060060232,23044000018,BORBA GATO,2304400,FORTALEZA,23,CE
230440060060233,23044000018,BORBA GATO,2304400,FORTALEZA,23,CE
230440060100164,23044000136,VENEZA (KM 10 - PARQUE GENIBAU),2304400,FORTALEZA,23,CE
230440060100165,23044000136,VENEZA (KM 10 - PARQUE GENIBAU),2304400,FORTALEZA,23,CE
230440060100166,23044000136,VENEZA (KM 10 - PARQUE GENIBAU),2304400,FORTALEZA,23,CE
230440060100167,23044000136,VENEZA (KM 10 - PARQUE GENIBAU),2304400,FORTALEZA,23,CE
230440060100168,23044000136,VENEZA (KM 10 - PARQUE GENIBAU),2304400,FORTALEZA,23,CE
230440060100169,23044000136,VENEZA (KM 10 - PARQUE GENIBAU),2304400,FORTALEZA,23,CE
230440060100175,23044000018,BORBA GATO,2304400,FORTALEZA,23,CE
230440060100176,23044000018,BORBA GATO,2304400,FORTALEZA,23,CE
230440060100177,23044000018,BORBA GATO,2304400,FORTALEZA,23,CE
230440060100178,23044000018,BORBA GATO,2304400,FORTALEZA,23,CE
230440060100179,23044000018,BORBA GATO,2304400,FORTALEZA,23,CE
230440060100180,23044000018,BORBA GATO,2304400,FORTALEZA,23,CE
230440060100242,23044000136,VENEZA (KM 10 - PARQUE GENIBAU),2304400,FORTALEZA,23,CE
230440060100243,23044000018,BORBA GATO,2304400,FORTALEZA,23,CE
230440065090005,23044000361,NOVO CAMBEBA,2304400,FORTALEZA,23,CE
230440065090016,23044000035,COFEBA,2304400,FORTALEZA,23,CE
230440065090017,23044000108,PARQUE SÃO MIGUEL (AQUARIUS),2304400,FORTALEZA,23,CE
230440065090018,23044000380,LABIRINTO OU OCUPAÇÃO NOVO ALAGADIÇO,2304400,FORTALEZA,23,CE
230440065090019,23044000380,LABIRINTO OU OCUPAÇÃO NOVO ALAGADIÇO,2304400,FORTALEZA,23,CE
230440065090074,23044000144,VILA CAZUMBA,2304400,FORTALEZA,23,CE
230440065090100,23044000042,DENDÊ,2304400,FORTALEZA,23,CE
230440065090101,23044000042,DENDÊ,2304400,FORTALEZA,23,CE
230440065090103,23044000341,BAIXADA DO DENDÊ,2304400,FORTALEZA,23,CE
230440065090108,23044000368,RUA SABIAGUABA,2304400,FORTALEZA,23,CE
230440065090109,23044000368,RUA SABIAGUABA,2304400,FORTALEZA,23,CE
230440065090115,23044000080,LAGOA SECA,2304400,FORTALEZA,23,CE
230440065090118,23044000004,ALVORADA,2304400,FORTALEZA,23,CE
230440065090119,23044000004,ALVORADA,2304400,FORTALEZA,23,CE
230440065090120,23044000004,ALVORADA,2304400,FORTALEZA,23,CE
230440065090122,23044000004,ALVORADA,2304400,FORTALEZA,23,CE
230440065090123,23044000004,ALVORADA,2304400,FORTALEZA,23,CE
230440065090124,23044000004,ALVORADA,2304400,FORTALEZA,23,CE
230440065090125,23044000004,ALVORADA,2304400,FORTALEZA,23,CE
230440065090129,23044000056,FRANCISCA BEZERRA (BARRO OURO),2304400,FORTALEZA,23,CE
230440065090293,23044000010,LAGOA DA ZEZA,2304400,FORTALEZA,23,CE
230440065090294,23044000014,TANCREDO NEVES,2304400,FORTALEZA,23,CE
230440065090295,23044000010,LAGOA DA ZEZA,2304400,FORTALEZA,23,CE
230440065090301,23044000381,LAGOA DO TIJOLO,2304400,FORTALEZA,23,CE
230440065090348,23044000380,LABIRINTO OU OCUPAÇÃO NOVO ALAGADIÇO,2304400,FORTALEZA,23,CE
230440065090349,23044000331,PARQUE ÁGUA FRIA,2304400,FORTALEZA,23,CE
230440065090354,23044000144,VILA CAZUMBA,2304400,FORTALEZA,23,CE
230440065090368,23044000080,LAGOA SECA,2304400,FORTALEZA,23,CE
230440065090373,23044000354,LAGOA DA SAPIRANGA,2304400,FORTALEZA,23,CE
230440065090376,23044000327,COITÉ,2304400,FORTALEZA,23,CE
230440065090379,23044000362,PARQUE NOVO PARAÍSO OU OLINDINA MOREIRA,2304400,FORTALEZA,23,CE
230440065090381,23044000362,PARQUE NOVO PARAÍSO OU OLINDINA MOREIRA,2304400,FORTALEZA,23,CE
230440065090383,23044000010,LAGOA DA ZEZA,2304400,FORTALEZA,23,CE
230440065110025,23044000035,COFEBA,2304400,FORTALEZA,23,CE
230440065110039,23044000095,NICOLAU COELHO,2304400,FORTALEZA,23,CE
230440065110053,23044000074,JARDIM VIOLETA,2304400,FORTALEZA,23,CE
230440065110055,23044000107,PARQUE IRACEMA,2304400,FORTALEZA,23,CE
230440065110068,23044000083,LEÃO VELOSO,2304400,FORTALEZA,23,CE
230440065110149,23044000035,COFEBA,2304400,FORTALEZA,23,CE
230440065110150,23044000349,COMUNIDADE SÃO MIGUEL DO BREJO,2304400,FORTALEZA,23,CE
230440065110151,23044000035,COFEBA,2304400,FORTALEZA,23,CE
230440065110181,23044000290,RUA DA PAZ,2304400,FORTALEZA,23,CE
230440065110188,23044000291,SEM DENOMINAÇÃO 26,2304400,FORTALEZA,23,CE
230440065110191,23044000321,COMUNIDADE CIDADE DE DEUS,2304400,FORTALEZA,23,CE
230440065110195,23044000371,SANTA MARIA,2304400,FORTALEZA,23,CE
230440065110198,23044000242,VILA NOVA,2304400,FORTALEZA,23,CE
230440065110200,23044000023,BREJO SANTO,2304400,FORTALEZA,23,CE
230440065110215,23044000034,SEM DENOMINAÇÃO,2304400,FORTALEZA,23,CE
230440065110216,23044000034,SEM DENOMINAÇÃO,2304400,FORTALEZA,23,CE
230440065110224,23044000312,CAMPO ESTRELA,2304400,FORTALEZA,23,CE
230440065110242,23044000310,PALMEIRAS II,2304400,FORTALEZA,23,CE
230440065110244,23044000310,PALMEIRAS II,2304400,FORTALEZA,23,CE
230440065110245,23044000310,PALMEIRAS II,2304400,FORTALEZA,23,CE
230440065110248,23044000313,TERRA NOSSA,2304400,FORTALEZA,23,CE
230440065110252,23044000312,CAMPO ESTRELA,2304400,FORTALEZA,23,CE
230440065110256,23044000292,SEM DENOMINAÇÃO 27,2304400,FORTALEZA,23,CE
230440065110268,23044000357,MONTE VERDE - CAMPO DO REMO,2304400,FORTALEZA,23,CE
230440065110272,23044000359,NOSSA SRA. DE FÁTIMA - SANTANA II,2304400,FORTALEZA,23,CE
230440065110278,23044000289,SANTA RITA,2304400,FORTALEZA,23,CE
230440065110279,23044000122,SÃO FRANCISCO,2304400,FORTALEZA,23,CE
230440065110281,23044000330,JOÃO PAULO II,2304400,FORTALEZA,23,CE
230440065110282,23044000330,JOÃO PAULO II,2304400,FORTALEZA,23,CE
230440065110435,23044000331,PARQUE ÁGUA FRIA,2304400,FORTALEZA,23,CE
230440065110456,23044000312,CAMPO ESTRELA,2304400,FORTALEZA,23,CE
230440065110457,23044000312,CAMPO ESTRELA,2304400,FORTALEZA,23,CE
230440065110462,23044000312,CAMPO ESTRELA,2304400,FORTALEZA,23,CE
230440065110471,23044000365,PINGO DE LUZ,2304400,FORTALEZA,23,CE
230440065110474,23044000343,COMUNIDADE 1 DE MARÇO,2304400,FORTALEZA,23,CE
230440065110475,23044000343,COMUNIDADE 1 DE MARÇO,2304400,FORTALEZA,23,CE
230440065110479,23044000359,NOSSA SRA. DE FÁTIMA - SANTANA II,2304400,FORTALEZA,23,CE
230440065110484,23044000122,SÃO FRANCISCO,2304400,FORTALEZA,23,CE
230440065110488,23044000322,COMUNIDADE CHE GUEVARA - BARREIRÃO,2304400,FORTALEZA,23,CE
230440065110499,23044000034,SEM DENOMINAÇÃO,2304400,FORTALEZA,23,CE
230440065110502,23044000310,PALMEIRAS II,2304400,FORTALEZA,23,CE
230440070100032,23044000333,PARQUE JERUSALÉM,2304400,FORTALEZA,23,CE
230440070100035,23044000334,JARDIM FLUMINENSE,2304400,FORTALEZA,23,CE
230440070100041,23044000317,JARDIM FLUMINENSE I,2304400,FORTALEZA,23,CE
230440070100042,23044000317,JARDIM FLUMINENSE I,2304400,FORTALEZA,23,CE
230440070100069,23044000099,NOVA FRIBURGO,2304400,FORTALEZA,23,CE
230440070100087,23044000049,ESTILO,2304400,FORTALEZA,23,CE
230440070100106,23044000157,BECO DA PREFEITURA I,2304400,FORTALEZA,23,CE
230440070100126,23044000345,COMUNIDADE MARGEM DO CANAL,2304400,FORTALEZA,23,CE
230440070100132,23044000360,NOVA RESIDÊNCIA,2304400,FORTALEZA,23,CE
230440070100182,23044000064,GUSTAVO BARROSO,2304400,FORTALEZA,23,CE
230440070100183,23044000064,GUSTAVO BARROSO,2304400,FORTALEZA,23,CE
230440070100185,23044000093,MELA-MELA,2304400,FORTALEZA,23,CE
230440070100187,23044000093,MELA-MELA,2304400,FORTALEZA,23,CE
230440070100198,23044000018,BORBA GATO,2304400,FORTALEZA,23,CE
230440070100203,23044000020,BOM SUCESSO,2304400,FORTALEZA,23,CE
230440070100204,23044000002,ALIVÂNIA,2304400,FORTALEZA,23,CE
230440070100206,23044000296,VILA MARIA OU NOVO MODUMBIM,2304400,FORTALEZA,23,CE
230440070100207,23044000296,VILA MARIA OU NOVO MODUMBIM,2304400,FORTALEZA,23,CE
230440070100230,23044000323,COMUNIDADE SANTA EDWIRGENS,2304400,FORTALEZA,23,CE
230440070100245,23044000293,MARGEM DO RIO,2304400,FORTALEZA,23,CE
230440070100246,23044000017,BEIRA RIO,2304400,FORTALEZA,23,CE
230440070100472,23044000334,JARDIM FLUMINENSE,2304400,FORTALEZA,23,CE
230440070100474,23044000317,JARDIM FLUMINENSE I,2304400,FORTALEZA,23,CE
230440070100479,23044000317,JARDIM FLUMINENSE I,2304400,FORTALEZA,23,CE
230440070100495,23044000323,COMUNIDADE SANTA EDWIRGENS,2304400,FORTALEZA,23,CE
230440070100711,23044000338,MARROCOS,2304400,FORTALEZA,23,CE
230440070100712,23044000363,PARQUE SÃO VICENTE,2304400,FORTALEZA,23,CE
230440070140002,23044000367,RUA ARI LOBO,2304400,FORTALEZA,23,CE
230440070140275,23044000296,VILA MARIA OU NOVO MODUMBIM,2304400,FORTALEZA,23,CE
230440070140281,23044000370,SANTA LIDUINA,2304400,FORTALEZA,23,CE
230440070140304,23044000087,MARAPONGA,2304400,FORTALEZA,23,CE
230440070140305,23044000087,MARAPONGA,2304400,FORTALEZA,23,CE
230440070140307,23044000298,LUXEMBURGO/OCUPAÇÃO JUNTO MARAPONGA,2304400,FORTALEZA,23,CE
230440070140309,23044000299,RUA EMÍLIA SÁ,2304400,FORTALEZA,23,CE
230440070140314,23044000146,VIRGÍNIA SMITH,2304400,FORTALEZA,23,CE
230440070140318,23044000348,COMUNIDADE ROSALINA,2304400,FORTALEZA,23,CE
230440070140319,23044000348,COMUNIDADE ROSALINA,2304400,FORTALEZA,23,CE
230440070140320,23044000348,COMUNIDADE ROSALINA,2304400,FORTALEZA,23,CE
230440070140321,23044000348,COMUNIDADE ROSALINA,2304400,FORTALEZA,23,CE
230440070140323,23044000300,25 DE MARÇO,2304400,FORTALEZA,23,CE
230440070140331,23044000348,COMUNIDADE ROSALINA,2304400,FORTALEZA,23,CE
230440070140332,23044000348,COMUNIDADE ROSALINA,2304400,FORTALEZA,23,CE
230440070140333,23044000348,COMUNIDADE ROSALINA,2304400,FORTALEZA,23,CE
230440070140334,23044000348,COMUNIDADE ROSALINA,2304400,FORTALEZA,23,CE
230440070140335,23044000348,COMUNIDADE ROSALINA,2304400,FORTALEZA,23,CE
230440070140336,23044000348,COMUNIDADE ROSALINA,2304400,FORTALEZA,23,CE
230440070140337,23044000348,COMUNIDADE ROSALINA,2304400,FORTALEZA,23,CE
230440070140355,23044000021,TUBIACANGA,2304400,FORTALEZA,23,CE
230440070140364,23044000346,COMUNIDADE N.S APARECIDA,2304400,FORTALEZA,23,CE
230440070140373,23044000335,JARDIM UNIÃO II,2304400,FORTALEZA,23,CE
230440070140374,23044000019,RIACHO DOCE,2304400,FORTALEZA,23,CE
230440070140376,23044000019,RIACHO DOCE,2304400,FORTALEZA,23,CE
230440070140415,23044000263,PANTANAL I,2304400,FORTALEZA,23,CE
230440070140420,23044000264,PANTANAL II,2304400,FORTALEZA,23,CE
230440070140421,23044000265,PANTANAL III,2304400,FORTALEZA,23,CE
230440070140433,23044000315,TAPIOQUEIRAS,2304400,FORTALEZA,23,CE
230440070140442,23044000094,MESBLA,2304400,FORTALEZA,23,CE
230440070140443,23044000094,MESBLA,2304400,FORTALEZA,23,CE
230440070140444,23044000154,BARRACAL/CRISTO REDENTOR,2304400,FORTALEZA,23,CE
230440070140445,23044000154,BARRACAL/CRISTO REDENTOR,2304400,FORTALEZA,23,CE
230440070140447,23044000217,PALMIRIM (BECO DA PREFEITURA II),2304400,FORTALEZA,23,CE
230440070140448,23044000217,PALMIRIM (BECO DA PREFEITURA II),2304400,FORTALEZA,23,CE
230440070140451,23044000079,LAGOA AZUL,2304400,FORTALEZA,23,CE
230440070140452,23044000265,PANTANAL III,2304400,FORTALEZA,23,CE
230440070140454,23044000265,PANTANAL III,2304400,FORTALEZA,23,CE
230440070140455,23044000265,PANTANAL III,2304400,FORTALEZA,23,CE
230440070140458,23044000265,PANTANAL III,2304400,FORTALEZA,23,CE
230440070140613,23044000350,COMUNIDADE UNIDOS VENCEREMOS,2304400,FORTALEZA,23,CE
230440070140614,23044000350,COMUNIDADE UNIDOS VENCEREMOS,2304400,FORTALEZA,23,CE
230440070140622,23044000019,RIACHO DOCE,2304400,FORTALEZA,23,CE
230440070140665,23044000263,PANTANAL I,2304400,FORTALEZA,23,CE
230440070140666,23044000264,PANTANAL II,2304400,FORTALEZA,23,CE
230440070140669,23044000264,PANTANAL II,2304400,FORTALEZA,23,CE
230440070140672,23044000217,PALMIRIM (BECO DA PREFEITURA II),2304400,FORTALEZA,23,CE
230440070140673,23044000217,PALMIRIM (BECO DA PREFEITURA II),2304400,FORTALEZA,23,CE
230440070140677,23044000265,PANTANAL III,2304400,FORTALEZA,23,CE
230440070140678,23044000265,PANTANAL III,2304400,FORTALEZA,23,CE
230440070140682,23044000265,PANTANAL III,2304400,FORTALEZA,23,CE
230440070140683,23044000265,PANTANAL III,2304400,FORTALEZA,23,CE
230440070140686,23044000265,PANTANAL III,2304400,FORTALEZA,23,CE
230440070140691,23044000265,PANTANAL III,2304400,FORTALEZA,23,CE
230440075130014,23044000026,LAGOA DO OPAIA,2304400,FORTALEZA,23,CE
230440075130015,23044000026,LAGOA DO OPAIA,2304400,FORTALEZA,23,CE
230440075130016,23044000026,LAGOA DO OPAIA,2304400,FORTALEZA,23,CE
230440075130019,23044000133,TRILHO II,2304400,FORTALEZA,23,CE
